course_id,course_title,organization,rating,enrollment,difficulty_Advanced,difficulty_Beginner,difficulty_Intermediate,difficulty_Mixed,certificate_type_COURSE,certificate_type_PROFESSIONAL CERTIFICATE,certificate_type_SPECIALIZATION
236,Diseño Instruccional: Aprendizaje activo y Pedagogía digital,Tecnológico de Monterrey,0.7647058823529409,0.000781616382679381,False,True,False,False,False,False,True
237,Diseño y Creación de un Emprendimiento Social,Pontificia Universidad Católica de Chile,0.9411764705882357,0.006096607784899171,False,True,False,False,True,False,False
238,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",Stanford University,0.8823529411764703,0.04017508206972019,False,False,True,False,True,False,False
239,Dog Emotion and Cognition,Duke University,0.7647058823529409,0.04642801313115524,False,False,False,True,True,False,False
240,Driving business towards the Sustainable Development Goals,Erasmus University Rotterdam,0.8823529411764703,0.0012818508675941848,False,True,False,False,True,False,False
241,Drug Commercialization,University of California San Diego,0.8235294117647058,0.004846021572612162,False,True,False,False,True,False,False
242,Drug Discovery,University of California San Diego,0.7647058823529409,0.011724245740190715,False,True,False,False,True,False,False
243,Dynamic Public Speaking,University of Washington,0.8235294117647058,0.03392215100828514,False,True,False,False,False,False,True
244,EMT Foundations,University of Colorado System,0.8823529411764703,0.0017508206972018136,False,True,False,False,True,False,False
245,Ecology: Ecosystem Dynamics and Conservation,American Museum of Natural History,0.8823529411764703,0.005158668125683915,False,False,True,False,True,False,False
246,Econometrics: Methods and Applications,Erasmus University Rotterdam,0.8235294117647058,0.03392215100828514,False,False,False,True,True,False,False
247,Economics of Money and Banking,Columbia University,0.9411764705882357,0.02548069407534782,False,False,False,True,True,False,False
248,Ecosystem Services: a Method for Sustainable Development,University of Geneva,0.8235294117647058,0.004533375019540409,False,False,True,False,True,False,False
249,Effective Compliance Programs,University of Pennsylvania,0.9411764705882357,0.0005940284508363296,False,False,False,True,True,False,False
250,Egiptología (Egyptology),Universitat Autònoma de Barcelona,0.9411764705882357,0.013912771611692982,False,True,False,False,True,False,False
251,El Abogado del Futuro: Legaltech y la Transformación Digital del Derecho,Universidad Austral,0.9999999999999998,0.0,False,True,False,False,True,False,False
252,Elastic Google Cloud Infrastructure: Scaling and Automation,Google Cloud,0.8235294117647058,0.017351883695482257,False,False,True,False,True,False,False
253,Electric Industry Operations and Markets,Duke University,0.8823529411764703,0.0032827888072534,False,True,False,False,True,False,False
254,Electronic Music Production,Berklee College of Music,0.8823529411764703,0.03392215100828514,False,False,True,False,False,False,True
255,Emerging Technologies: From Smartphones to IoT to Big Data,Yonsei University,0.7647058823529409,0.004846021572612162,False,True,False,False,False,False,True
256,"Energy Production, Distribution & Safety",University at Buffalo,0.8235294117647058,0.01109895263404721,False,True,False,False,False,False,True
257,Engineering Health: Introduction to Yoga and Physiology,New York University,0.8823529411764703,0.003908081913396905,False,True,False,False,True,False,False
258,Engineering Project Management: Initiating and Planning,Rice University,0.8235294117647058,0.0067219008910426765,False,True,False,False,True,False,False
259,English Composition I,Duke University,0.7647058823529409,0.06206034078474285,False,True,False,False,True,False,False
260,English for Business and Entrepreneurship,University of Pennsylvania,0.8823529411764703,0.07143973737689542,False,True,False,False,True,False,False
261,English for Career Development,University of Pennsylvania,0.8823529411764703,0.2371424105049242,False,False,False,True,True,False,False
262,English for Journalism,University of Pennsylvania,0.8823529411764703,0.04017508206972019,False,False,False,True,True,False,False
263,English for Research Publication Purposes,Moscow Institute of Physics and Technology,0.7647058823529409,0.012662185399405971,False,False,True,False,False,False,True
264,"English for Science, Technology, Engineering, and Mathematics",University of Pennsylvania,0.8823529411764703,0.03392215100828514,False,True,False,False,True,False,False
265,Enterprise Architecture,Peter the Great St. Petersburg Polytechnic University,0.6470588235294119,0.0002813818977645772,False,True,False,False,True,False,False
266,Entrepreneurial Finance: Strategy and Innovation,Duke University,0.7058823529411764,0.0020009379396592154,False,False,True,False,False,False,True
267,Entrepreneurship,University of Pennsylvania,0.8823529411764703,0.03392215100828514,False,True,False,False,False,False,True
268,Entrepreneurship 1: Developing the Opportunity,University of Pennsylvania,0.8823529411764703,0.026418633734563077,False,False,False,True,True,False,False
269,Entrepreneurship 2: Launching your Start-Up,University of Pennsylvania,0.8823529411764703,0.011411599187118962,False,False,False,True,True,False,False
270,Entrepreneurship 3: Growth Strategies,University of Pennsylvania,0.8235294117647058,0.009223073315616696,False,True,False,False,True,False,False
271,Entrepreneurship Strategy: From Ideation to Exit,HEC Paris,0.8823529411764703,0.005783961231827419,False,True,False,False,True,False,False
272,Entrepreneurship: Launching an Innovative Business,"University of Maryland, College Park",0.7647058823529409,0.021103642332343287,False,True,False,False,False,False,True
273,Epidemics - the Dynamics of Infectious Diseases,The Pennsylvania State University,0.8823529411764703,0.013600125058621229,False,False,False,True,True,False,False
274,"Epidemics, Pandemics and Outbreaks",University of Pittsburgh,0.8235294117647058,0.0067219008910426765,False,False,False,True,True,False,False
275,Epidemiology for Public Health,Imperial College London,0.8235294117647058,0.0015319681100515869,False,True,False,False,False,False,True
276,Epidemiology in Public Health Practice,Johns Hopkins University,0.8235294117647058,0.009223073315616696,False,True,False,False,False,False,True
277,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,0.7647058823529409,0.04017508206972019,False,False,False,True,True,False,False
278,Epigenetic Control of Gene Expression,The University of Melbourne,0.8823529411764703,0.010473659527903705,False,False,False,True,True,False,False
279,Equine Welfare and Management,"University of California, Davis",0.8823529411764703,0.0017820853525089889,False,True,False,False,True,False,False
280,Esports,"University of California, Irvine",0.7058823529411764,9.379396592152576e-05,False,True,False,False,False,False,True
281,Essential Epidemiologic Tools for Public Health Practice,Johns Hopkins University,0.8235294117647058,0.003908081913396905,False,True,False,False,True,False,False
282,Essential Google Cloud Infrastructure: Core Services,Google Cloud,0.8235294117647058,0.020790995779271536,False,False,True,False,True,False,False
283,Essential Google Cloud Infrastructure: Foundation,Google Cloud,0.8235294117647058,0.02548069407534782,False,False,True,False,True,False,False
284,Essentials in Clinical Simulations Across the Health Professions,The George Washington University,0.8823529411764703,0.0008128810379865563,False,False,True,False,True,False,False
285,Essentials of Corporate Finance,The University of Melbourne,0.7647058823529409,0.016413944036267,False,False,True,False,False,False,True
286,Essentials of Global Health,Yale University,0.8823529411764703,0.009223073315616696,False,False,False,True,True,False,False
287,Estadística y probabilidad,Universidad Nacional Autónoma de México,0.8235294117647058,0.007972487103329685,False,True,False,False,True,False,False
288,Evaluación educativa,Universidad Nacional Autónoma de México,0.8823529411764703,0.0035954353603251527,False,True,False,False,False,False,True
289,"Everyday Excel, Part 1",University of Colorado Boulder,0.8823529411764703,0.002970142254181648,False,True,False,False,True,False,False
290,Everyday Parenting: The ABCs of Child Rearing,Yale University,0.9411764705882357,0.026418633734563077,False,True,False,False,True,False,False
291,Excel Skills for Business,Macquarie University,0.9411764705882357,0.07456620290761294,False,True,False,False,False,False,True
292,Excel Skills for Business: Advanced,Macquarie University,0.8235294117647058,0.011724245740190715,False,False,True,False,True,False,False
293,Excel Skills for Business: Essentials,Macquarie University,0.9411764705882357,0.06206034078474285,False,True,False,False,True,False,False
294,Excel Skills for Business: Intermediate I,Macquarie University,0.9411764705882357,0.023292168203845554,False,False,True,False,True,False,False
295,Excel Skills for Business: Intermediate II,Macquarie University,0.8823529411764703,0.011724245740190715,False,False,True,False,True,False,False
296,Excel to MySQL: Analytic Techniques for Business,Duke University,0.7647058823529409,0.15272784117555105,False,True,False,False,False,False,True
297,Excel/VBA for Creative Problem Solving,University of Colorado Boulder,0.8823529411764703,0.017039237142410506,False,True,False,False,False,False,True
298,"Excel/VBA for Creative Problem Solving, Part 1",University of Colorado Boulder,0.8823529411764703,0.016413944036267,False,True,False,False,True,False,False
299,Executive Data Science,Johns Hopkins University,0.7058823529411764,0.052680944192590284,False,True,False,False,False,False,True
300,Explorando la Energía Sustentable,Pontificia Universidad Católica de Chile,0.8823529411764703,0.008285133656401438,False,True,False,False,True,False,False
301,Fashion as Design,The Museum of Modern Art,0.8823529411764703,0.055807409723307805,False,True,False,False,True,False,False
302,Feminism and Social Justice,"University of California, Santa Cruz",0.8823529411764703,0.005158668125683915,False,True,False,False,True,False,False
303,FinTech Law and Policy,Duke University,0.8823529411764703,0.0025637017351883696,False,True,False,False,True,False,False
304,FinTech: Finance Industry Transformation and Regulation,The Hong Kong University of Science and Technology,0.7647058823529409,0.0035954353603251527,False,True,False,False,False,False,True
305,"FinTech: Foundations, Payments, and Regulations",University of Pennsylvania,0.8235294117647058,0.0032827888072534,False,True,False,False,True,False,False
306,Finance & Quantitative Modeling for Analysts,University of Pennsylvania,0.7058823529411764,0.080819133969048,False,True,False,False,False,False,True
307,Finance for Non-Finance Professionals,Rice University,0.8823529411764703,0.021103642332343287,False,True,False,False,True,False,False
308,Finance for Non-Financial Managers,Emory University,0.6470588235294119,0.0032827888072534,False,False,True,False,True,False,False
309,Financial Accounting Fundamentals,University of Virginia,0.8823529411764703,0.01985305612005628,False,True,False,False,True,False,False
310,Financial Acumen for Non-Financial Managers,University of Pennsylvania,0.7058823529411764,0.002657495701109895,False,True,False,False,True,False,False
311,Financial Engineering and Risk Management Part I,Columbia University,0.7647058823529409,0.03079568547756761,False,False,False,True,True,False,False
312,Financial Management,University of Illinois at Urbana-Champaign,0.8235294117647058,0.023292168203845554,False,False,True,False,False,False,True
313,Financial Markets,Yale University,0.8823529411764703,0.146474910114116,False,True,False,False,True,False,False
314,Financial Markets and Investment Strategy,Indian School of Business,0.7058823529411764,0.018289823354697515,False,True,False,False,False,False,True
315,Financial Reporting,University of Illinois at Urbana-Champaign,0.8823529411764703,0.0032827888072534,False,False,True,False,False,False,True
316,Financial Technology (Fintech) Innovations,University of Michigan,0.8235294117647058,0.0015632327653587622,False,True,False,False,False,False,True
317,Financing and Investing in Infrastructure,Università Bocconi,0.8823529411764703,0.007034547444114429,False,False,False,True,True,False,False
318,Finanzas corporativas,Universidad Nacional Autónoma de México,0.7647058823529409,0.008910426762544943,False,False,True,False,False,False,True
319,Finanzas personales,Universidad Nacional Autónoma de México,0.8823529411764703,0.09645146162263561,False,False,False,True,True,False,False
320,Finding Purpose and Meaning In Life: Living for What Matters Most,University of Michigan,0.8235294117647058,0.010786306080975458,False,True,False,False,True,False,False
321,Fintech: Foundations & Applications of Financial Technology,University of Pennsylvania,0.7647058823529409,0.005783961231827419,False,True,False,False,False,False,True
322,First Step Korean,Yonsei University,0.9411764705882357,0.12458965139909332,False,True,False,False,True,False,False
323,Food & Beverage Management,Università Bocconi,0.8823529411764703,0.017351883695482257,False,False,False,True,True,False,False
324,Forensic Accounting and Fraud Examination,West Virginia University,0.8235294117647058,0.012662185399405971,False,False,False,True,True,False,False
325,Formulación y evaluación de proyectos complejos,Universidad de los Andes,0.9411764705882357,0.000906675003908082,False,False,True,False,True,False,False
326,Foundational Finance for Strategic Decision Making,University of Michigan,0.8823529411764703,0.003908081913396905,False,True,False,False,False,False,True
327,Foundations of Business Strategy,University of Virginia,0.8823529411764703,0.019227763013912772,False,True,False,False,True,False,False
328,Foundations of Everyday Leadership,University of Illinois at Urbana-Champaign,0.8823529411764703,0.01891511646084102,False,False,False,True,True,False,False
329,Foundations of Global Health,Johns Hopkins University,0.8235294117647058,0.009223073315616696,False,True,False,False,False,False,True
330,Foundations of Management,IESE Business School,0.8823529411764703,0.019540409566984523,False,True,False,False,False,False,True
331,Foundations of Marketing Analytics,Emory University,0.5294117647058825,0.007972487103329685,False,False,True,False,False,False,True
332,Foundations of Positive Psychology,University of Pennsylvania,0.8823529411764703,0.027356573393778335,False,True,False,False,False,False,True
333,Foundations of Public Health Practice,Imperial College London,0.8823529411764703,0.0005314991402219792,False,True,False,False,False,False,True
334,From Data to Insights with Google Cloud Platform,Google Cloud,0.7647058823529409,0.007659840550257934,False,True,False,False,False,False,True
335,From the Big Bang to Dark Energy,The University of Tokyo,0.8823529411764703,0.015788650930123497,False,True,False,False,True,False,False
336,Front-End Web Development with React,The Hong Kong University of Science and Technology,0.8235294117647058,0.013600125058621229,False,False,True,False,True,False,False
337,Front-End Web UI Frameworks and Tools: Bootstrap 4,The Hong Kong University of Science and Technology,0.8823529411764703,0.027356573393778335,False,False,True,False,True,False,False
338,Full Stack Web and Multiplatform Mobile App Development,The Hong Kong University of Science and Technology,0.8235294117647058,0.04642801313115524,False,False,True,False,False,False,True
339,Full-Stack Web Development with React,The Hong Kong University of Science and Technology,0.8235294117647058,0.04330154760043771,False,False,True,False,False,False,True
340,Functional Programming Principles in Scala,École Polytechnique Fédérale de Lausanne,0.8823529411764703,0.052680944192590284,False,False,True,False,True,False,False
341,Functional Programming in Scala,École Polytechnique Fédérale de Lausanne,0.8235294117647058,0.0683132718461779,False,False,True,False,False,False,True
342,Fundamental Neuroscience for Neuroimaging,Johns Hopkins University,0.7647058823529409,0.008910426762544943,False,True,False,False,True,False,False
343,Fundamentals of Accounting,University of Illinois at Urbana-Champaign,0.7647058823529409,0.011724245740190715,False,True,False,False,False,False,True
344,Fundamentals of Computing,Rice University,0.8823529411764703,0.06206034078474285,False,True,False,False,False,False,True
345,Fundamentals of Engineering Exam Review,Georgia Institute of Technology,0.8235294117647058,0.01485071127090824,False,False,False,True,True,False,False
346,Fundamentals of GIS,"University of California, Davis",0.8823529411764703,0.026418633734563077,False,True,False,False,True,False,False
347,Fundamentals of Graphic Design,California Institute of the Arts,0.8823529411764703,0.09019853056120056,False,True,False,False,True,False,False
348,Fundamentals of Immunology,Rice University,0.8235294117647058,0.005783961231827419,False,False,True,False,False,False,True
349,Fundamentals of Immunology: Innate Immunity and B-Cell Function,Rice University,0.8235294117647058,0.005158668125683915,False,False,True,False,True,False,False
350,Fundamentals of Music Theory,The University of Edinburgh,0.7647058823529409,0.055807409723307805,False,True,False,False,True,False,False
351,Fundamentals of Project Planning and Management,University of Virginia,0.8235294117647058,0.03704861653900266,False,True,False,False,True,False,False
352,Fundamentals of Quantitative Modeling,University of Pennsylvania,0.7647058823529409,0.03392215100828514,False,False,False,True,True,False,False
353,Fundamentals of Reinforcement Learning,University of Alberta,0.8823529411764703,0.006409254337970924,False,False,True,False,True,False,False
354,Fundamentals of Visualization with Tableau,"University of California, Davis",0.7058823529411764,0.024855400969204317,False,True,False,False,True,False,False
355,Fundamentos Empresariales,University of Pennsylvania,0.7647058823529409,0.007347193997186181,False,True,False,False,False,False,True
356,Fundamentos Estratégicos Empresariales,Universidad Nacional Autónoma de México,0.7647058823529409,0.017039237142410506,False,True,False,False,False,False,True
357,Fundamentos de Excel para Negocios,Universidad Austral,0.8235294117647058,0.04642801313115524,False,True,False,False,True,False,False
358,Fundamentos de Finanzas Empresariales,Universidad de los Andes,0.8823529411764703,0.03392215100828514,False,True,False,False,True,False,False
359,Fundamentos de la escritura,Tecnológico de Monterrey,0.7647058823529409,0.014225418164764733,False,True,False,False,True,False,False
360,Fundraising and Development,"University of California, Davis",0.7647058823529409,0.0010629982804439583,False,True,False,False,False,False,True
361,Futures Thinking,Institute for the Future,0.8823529411764703,0.0024699077692668437,False,True,False,False,False,False,True
362,G Suite Administration,Google Cloud,0.8235294117647058,0.002657495701109895,False,True,False,False,False,False,True
363,"GIS, Mapping, and Spatial Analysis",University of Toronto,0.8823529411764703,0.04330154760043771,False,True,False,False,False,False,True
364,Game Design and Development,Michigan State University,0.8235294117647058,0.03079568547756761,False,False,True,False,False,False,True
365,Game Theory,Stanford University,0.7647058823529409,0.080819133969048,False,True,False,False,True,False,False
366,Gamification,University of Pennsylvania,0.8823529411764703,0.03392215100828514,False,False,False,True,True,False,False
367,Gender and Sexuality: Diversity and Inclusion in the Workplace,University of Pittsburgh,0.8235294117647058,0.003908081913396905,False,True,False,False,True,False,False
368,Genomic Data Science,Johns Hopkins University,0.6470588235294119,0.024542754416132562,False,False,True,False,False,False,True
369,Geographic Information Systems  (GIS),"University of California, Davis",0.8823529411764703,0.029857745818352353,False,True,False,False,False,False,True
370,Geopolitics of Europe,Sciences Po,0.588235294117647,0.005471314678755667,False,False,False,True,True,False,False
371,Geopolítica y gobernanza global: riesgos y oportunidades,ESADE Business and Law School,0.8823529411764703,0.010161012974831954,False,False,False,True,True,False,False
372,Gestión de organizaciones efectivas,Pontificia Universidad Católica de Chile,0.8235294117647058,0.014225418164764733,False,False,False,True,True,False,False
373,Get Interactive: Practical Teaching with Technology,Bloomsbury Learning Exchange,0.8235294117647058,0.003908081913396905,False,True,False,False,True,False,False
374,Getting Started With Music Theory,Michigan State University,0.7058823529411764,0.017977176801625763,False,True,False,False,True,False,False
375,Getting Started with AWS Machine Learning,Amazon Web Services,0.7058823529411764,0.022354228544630296,False,False,True,False,True,False,False
376,Getting Started with Go,"University of California, Irvine",0.7647058823529409,0.017977176801625763,False,False,True,False,True,False,False
377,Getting Started with Google Kubernetes Engine,Google Cloud,0.7058823529411764,0.022979521650773802,False,False,True,False,True,False,False
378,Getting Started with Google Sheets,Google Cloud,0.7647058823529409,0.005158668125683915,False,True,False,False,True,False,False
379,Getting Started with SAS Programming,SAS,0.9411764705882357,0.006409254337970924,False,True,False,False,True,False,False
380,Global Diplomacy – Diplomacy in the Modern World,SOAS University of London,0.7647058823529409,0.02423010786306081,False,False,False,True,True,False,False
381,Global Diplomacy: the United Nations in the World,SOAS University of London,0.8235294117647058,0.008597780209473192,False,True,False,False,True,False,False
382,Global Energy and Climate Policy,SOAS University of London,0.7058823529411764,0.002657495701109895,False,True,False,False,True,False,False
383,Global Environmental Management,Technical University of Denmark (DTU),0.7647058823529409,0.006409254337970924,False,False,True,False,True,False,False
384,Global Financial Markets and Instruments,Rice University,0.7647058823529409,0.01109895263404721,False,False,False,True,True,False,False
385,Global Financing Solutions  (by EDHEC and Société Générale),EDHEC Business School,0.7647058823529409,0.0006565577614506802,False,False,True,False,True,False,False
386,Global Trends for Business and Society,University of Pennsylvania,0.8823529411764703,0.0019071439737376897,False,False,False,True,True,False,False
387,"Globalization, Economic Growth and Stability",IE Business School,0.8823529411764703,0.013287478505549477,False,False,True,False,False,False,True
388,Good with Words: Writing and Editing,University of Michigan,0.7647058823529409,0.0007190870720650306,False,True,False,False,False,False,True
389,Google Cloud Platform Big Data and Machine Learning Fundamentals,Google Cloud,0.7647058823529409,0.03704861653900266,False,False,True,False,True,False,False
390,Google Cloud Platform Fundamentals for AWS Professionals,Google Cloud,0.8235294117647058,0.010786306080975458,False,False,True,False,True,False,False
391,Google IT Automation with Python,Google,0.8235294117647058,0.028607159606065344,False,True,False,False,False,True,False
392,Google IT Support,Google,0.8823529411764703,0.10895732374550571,False,True,False,False,False,True,False
393,Grammar and Punctuation,"University of California, Irvine",0.8235294117647058,0.13396904799124593,False,False,False,True,True,False,False
394,Graphic Design Elements for Non-Designers,University of Colorado Boulder,0.8235294117647058,0.002657495701109895,False,True,False,False,False,False,True
395,Greek and Roman Mythology,University of Pennsylvania,0.8823529411764703,0.080819133969048,False,False,False,True,True,False,False
396,Greening the Economy: Sustainable Cities,Lund University,0.7647058823529409,0.017039237142410506,False,True,False,False,True,False,False
397,Guitar for Beginners,Berklee College of Music,0.8823529411764703,0.06518680631546037,False,False,False,True,True,False,False
398,Gut Check: Exploring Your Microbiome,University of California San Diego,0.8235294117647058,0.01891511646084102,False,False,False,True,True,False,False
399,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,0.8823529411764703,0.07456620290761294,False,False,False,True,True,False,False
400,Habilidades Gerenciales,Universidad Nacional Autónoma de México,0.8235294117647058,0.012974831952477724,False,True,False,False,False,False,True
401,Hacia una práctica constructivista en el aula,Pontificia Universidad Católica de Chile,0.8823529411764703,0.01891511646084102,False,False,False,True,True,False,False
402,Hardware Description Languages for FPGA Design,University of Colorado Boulder,0.5294117647058825,0.001844614663123339,False,False,True,False,True,False,False
403,Healing with the Arts,University of Florida,0.7647058823529409,0.011724245740190715,False,False,False,True,True,False,False
404,Health Informatics,Johns Hopkins University,0.7058823529411764,0.0020634672502735656,False,True,False,False,False,False,True
405,Health Information Literacy for Data Analytics,"University of California, Davis",0.7058823529411764,0.0012193215569798344,False,False,True,False,False,False,True
406,Healthcare Law,University of Pennsylvania,0.8235294117647058,6.252931061435045e-05,False,False,True,False,False,False,True
407,Healthcare Marketplace,University of Minnesota,0.6470588235294119,0.010786306080975458,False,True,False,False,False,False,True
408,Healthcare Organization Operations,Rutgers the State University of New Jersey,0.7647058823529409,0.0012505862122870097,False,True,False,False,False,False,True
409,"High Performance Collaboration: Leadership, Teamwork, and Negotiation",Northwestern University,0.8823529411764703,0.013912771611692982,False,False,False,True,True,False,False
410,Homeland Security and Cybersecurity,University of Colorado System,0.8235294117647058,0.0012505862122870097,False,True,False,False,False,False,True
411,"Hotel Management: Distribution, Revenue and Demand Management",ESSEC Business School,0.7647058823529409,0.008285133656401438,False,True,False,False,False,False,True
412,How Things Work: An Introduction to Physics,University of Virginia,0.8823529411764703,0.052680944192590284,False,False,True,False,True,False,False
413,How To Create a Website in a Weekend! (Project-Centered Course),The State University of New York,0.0,0.04330154760043771,False,False,False,True,True,False,False
414,How to Start Your Own Business,Michigan State University,0.47058823529411753,0.010161012974831954,False,True,False,False,False,False,True
415,Human Resource Management: HR for People Managers,University of Minnesota,0.8235294117647058,0.030170392371424107,False,True,False,False,False,False,True
416,IBM AI Engineering,IBM,0.7647058823529409,0.04330154760043771,False,False,True,False,False,True,False
417,IBM AI Enterprise Workflow,IBM,0.6470588235294119,0.0006252931061435049,True,False,False,False,False,False,True
418,IBM Applied AI,IBM,0.7647058823529409,0.0683132718461779,False,True,False,False,False,True,False
419,IBM Customer Engagement Specialist Professional Certificate,IBM,0.8823529411764703,0.0005627637955291545,False,True,False,False,True,False,False
420,IBM Data Science,IBM,0.7647058823529409,0.14960137564483353,False,True,False,False,False,True,False
421,IT Fundamentals for Cybersecurity,IBM,0.7058823529411764,0.010473659527903705,False,True,False,False,False,False,True
422,IT Security: Defense against the digital dark arts,Google,0.8823529411764703,0.01891511646084102,False,True,False,False,True,False,False
423,"Identifying, Monitoring, and Analyzing Risk and Incident Response and Recovery",(ISC)²,0.9411764705882357,6.252931061435045e-05,False,True,False,False,True,False,False
424,Implementación del Marketing Mix,IE Business School,0.8235294117647058,0.0067219008910426765,False,True,False,False,False,False,True
425,Implementing RPA with Cognitive Automation and Analytics,Automation Anywhere,0.7647058823529409,0.00021885258715022667,False,True,False,False,False,False,True
426,Improve Your English Communication Skills,Georgia Institute of Technology,0.8235294117647058,0.19024542754416135,False,True,False,False,False,False,True
427,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",deeplearning.ai,0.9411764705882357,0.08394559949976552,False,True,False,False,True,False,False
428,Improving Leadership & Governance in Nonprofit Organizations,Luther College at the University of Regina,0.6470588235294119,0.005158668125683915,False,True,False,False,False,False,True
429,In the Studio: Postwar Abstract Painting,The Museum of Modern Art,0.9411764705882357,0.02423010786306081,False,True,False,False,True,False,False
430,Indigenous Canada,University of Alberta,0.8823529411764703,0.015476004377051742,False,False,False,True,True,False,False
431,Industrial IoT on Google Cloud Platform,Google Cloud,0.7058823529411764,0.010161012974831954,False,True,False,False,True,False,False
432,Infectious Disease Modelling,Imperial College London,0.9999999999999998,3.1264655307175254e-05,False,False,True,False,False,False,True
433,Influencer Marketing Strategy,Rutgers the State University of New Jersey,0.6470588235294119,0.0032827888072534,False,False,True,False,True,False,False
434,"Influencing: Storytelling, Change Management and Governance",Macquarie University,0.8823529411764703,0.006409254337970924,False,True,False,False,False,False,True
435,Information Security: Context and Introduction,"Royal Holloway, University of London",0.7647058823529409,0.009535719868688447,False,True,False,False,True,False,False
436,Information Visualization,New York University,0.7647058823529409,0.002657495701109895,False,True,False,False,False,False,True
437,Information​ ​Systems,University of Minnesota,0.8235294117647058,0.004533375019540409,False,True,False,False,False,False,True
438,Initiating and Planning Projects,"University of California, Irvine",0.8235294117647058,0.055807409723307805,False,False,False,True,True,False,False
439,Innovation Management,Erasmus University Rotterdam,0.7647058823529409,0.012036892293262467,False,True,False,False,True,False,False
440,"Innovation Through Design: Think, Make, Break, Repeat",The University of Sydney,0.8823529411764703,0.002657495701109895,False,True,False,False,True,False,False
441,Innovation: From Creativity to Entrepreneurship,University of Illinois at Urbana-Champaign,0.8823529411764703,0.007347193997186181,False,True,False,False,False,False,True
442,Inspirational Leadership: Leading with Sense,HEC Paris,0.7058823529411764,0.022041581991558545,False,True,False,False,False,False,True
443,Inspired Leadership,Case Western Reserve University,0.8235294117647058,0.029857745818352353,False,False,True,False,False,False,True
444,Inspiring and Motivating Individuals,University of Michigan,0.8823529411764703,0.026105987181491326,False,False,False,True,True,False,False
445,Instructional Design Foundations and Applications,University of Illinois at Urbana-Champaign,0.5294117647058825,0.0032827888072534,False,False,False,True,True,False,False
446,Instructional Methods in Health Professions Education,University of Michigan,0.7647058823529409,0.0025637017351883696,False,False,True,False,True,False,False
447,Integrative Health and Medicine,University of Minnesota,0.8823529411764703,0.003908081913396905,False,True,False,False,False,False,True
448,Intellectual Property Law,University of Pennsylvania,0.8823529411764703,0.002251055182116617,False,False,True,False,False,False,True
449,Interaction Design,University of California San Diego,0.7058823529411764,0.04642801313115524,False,False,True,False,False,False,True
450,Intercultural Management,ESCP Business School,0.7647058823529409,0.0015632327653587622,False,True,False,False,True,False,False
451,International Business Essentials,University of London,0.7058823529411764,0.006409254337970924,False,False,True,False,False,False,True
452,International Cyber Conflicts,The State University of New York,0.6470588235294119,0.007347193997186181,False,False,False,True,True,False,False
453,International Humanitarian Law in Theory and Practice,Kalshoven-Gieskes Forum,0.8823529411764703,0.006409254337970924,False,True,False,False,True,False,False
454,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,Universiteit Leiden,0.8823529411764703,0.010786306080975458,False,False,False,True,True,False,False
455,International Law in Action: the Arbitration of International Disputes,Universiteit Leiden,0.8823529411764703,0.005471314678755667,False,False,False,True,True,False,False
456,International Leadership and Organizational Behavior,Università Bocconi,0.8823529411764703,0.01234953884633422,False,False,False,True,True,False,False
457,International Marketing & Cross Industry Growth,Yonsei University,0.7647058823529409,0.007659840550257934,False,True,False,False,False,False,True
458,International Organizations Management,University of Geneva,0.8823529411764703,0.005783961231827419,False,True,False,False,True,False,False
459,International Security Management,Erasmus University Rotterdam,0.7058823529411764,0.00021885258715022667,False,True,False,False,True,False,False
460,International Women's Health and Human Rights,Stanford University,0.9411764705882357,0.010473659527903705,False,True,False,False,True,False,False
461,International migrations: a global issue,Sciences Po,0.7647058823529409,0.002970142254181648,False,True,False,False,True,False,False
462,Internet Connection: How to Get Online?,Cisco,0.8235294117647058,0.010786306080975458,False,True,False,False,True,False,False
463,Internet Giants: The Law and Economics of Media Platforms,The University of Chicago,0.8823529411764703,0.011411599187118962,False,False,False,True,True,False,False
464,Interviewing and Resume Writing in English,"University of Maryland, College Park",0.7647058823529409,0.02016570267312803,False,False,True,False,False,False,True
465,Introducción a Data Science: Programación Estadística con R,Universidad Nacional Autónoma de México,0.8235294117647058,0.04330154760043771,False,True,False,False,True,False,False
466,Introducción a la programación en Python I: Aprendiendo a programar con Python,Pontificia Universidad Católica de Chile,0.6470588235294119,0.03079568547756761,False,True,False,False,True,False,False
467,Introduction aux Droits de l’Homme,University of Geneva,0.8823529411764703,0.013912771611692982,False,False,False,True,True,False,False
468,Introduction to Ableton Live,Berklee College of Music,0.8823529411764703,0.018289823354697515,False,False,False,True,True,False,False
469,Introduction to Artificial Intelligence (AI),IBM,0.8235294117647058,0.013287478505549477,False,True,False,False,True,False,False
470,Introduction to Big Data,University of California San Diego,0.7647058823529409,0.04955447866187276,False,False,False,True,True,False,False
471,Introduction to Blockchain Technologies,INSEAD,0.8235294117647058,0.004533375019540409,False,True,False,False,True,False,False
472,Introduction to Breast Cancer,Yale University,0.9411764705882357,0.007972487103329685,False,False,False,True,True,False,False
